cohort_code,cohort_label,source_collection_label,source_document_id,source_document_label,source_document_type,source_document_url,source_citation,source_year,source_assignment_confidence,n,status_open_n,status_partially_solved_n,status_solved_n,source_claimed_open_gate_n,distinct_categories,leading_category,flagged_rate,difficulty_C2plus_rate,reliability_label,mean_D,sd_D,mean_CG,sd_CG,mean_RG,sd_RG,mean_TD,sd_TD,mean_KB,sd_KB,mean_SS,sd_SS,mean_AI_adj,sd_AI_adj,mean_AI_D,sd_AI_D,mean_H,sd_H,mean_X,sd_X,mean_T,sd_T,mean_V_true,sd_V_true,mean_V_false,sd_V_false,mean_F,sd_F,mean_P,sd_P,mean_B,sd_B,mean_L,sd_L,mean_ambiguity,sd_ambiguity,mean_literature,sd_literature,mean_collection_prior,sd_collection_prior,distance_to_V0_centroid,distance_dimensions_V0,distance_to_V1_centroid,distance_dimensions_V1
V1,AIM v1.5 additions,AIM Workshop Problem Lists,aim-workshop:totalpos,Theory and applications of total positivity,aim_workshop_problem_list,http://aimpl.org/totalpos/1,,,C3,13,0,10,3,10,1,Algebra,0.5384615384615384,1.0,descriptive_centroid_n_ge_10,5.53076923076923,0.45347659877994345,2.3461538461538463,0.3152125859780576,2.1538461538461537,0.37553380809940534,2.5384615384615383,0.13867504905630726,1.4615384615384615,0.32025630761017426,2.730769230769231,0.4385290096535146,-0.7692307692307693,0.4385290096535146,4.761538461538461,0.7900827610008774,1.7692307692307692,0.4385290096535146,3.0,0.0,7.0,1.0540925533894598,5.053846153846154,1.06428018288997,4.699999999999999,0.5642103626603586,4.253846153846154,0.5680601268284086,6.307692307692308,0.21000610491736663,1.3846153846153846,0.5063696835418333,6.484615384615383,1.292185586416901,1.953846153846154,1.0121062070548594,2.0,0.0,6.3076923076923075,0.7510676161988107,2.885438065939142,15,3.3318201091952497,15
V1,AIM v1.5 additions,AIM Workshop Problem Lists,aim-workshop:varcelest,Variational Methods in Celestial Mechanics,aim_workshop_problem_list,https://aimath.org/WWN/varcelest/varcelest.pdf,,,C3,29,0,26,3,24,1,Mathematical Physics,0.41379310344827586,0.9310344827586207,descriptive_centroid_n_ge_10,6.224137931034482,0.5578371321540476,2.4827586206896552,0.3402404249909607,2.2586206896551726,0.4144852585516766,3.5517241379310347,0.1549670233473017,1.4655172413793103,0.1856953381770519,2.9482758620689653,0.36215692105492103,0.5344827586206896,0.48053234027405595,6.755172413793103,0.9593845523103979,1.896551724137931,0.3099340466946034,3.0,0.0,4.833333333333333,0.56465970257328,6.462068965517242,1.483820790368916,6.586206896551723,0.8188511716907477,8.279310344827586,0.5918369166929273,8.3551724137931,0.29348424987741434,2.3793103448275863,0.621851676357926,4.506896551724138,1.016974165454546,2.3344827586206893,1.7990624268667128,2.0,0.0,6.068965517241379,0.3713906763541037,3.957403807856652,15,3.559182710662945,15
V1,AIM v1.5 additions,AIM Workshop Problem Lists,aim-workshop:variabletimelag,Low dimensional structures in dynamical systems with variable time lags,aim_workshop_problem_list,https://aimath.org/WWN/variabletimelag/variabletimelag.pdf,,,C3,3,0,3,0,3,1,Dynamical Systems,0.0,1.0,descriptive_only_n_lt_5,5.8,0.17320508075688815,2.3333333333333335,0.2886751345948129,2.0,0.0,3.1666666666666665,0.2886751345948129,1.5,0.0,2.8333333333333335,0.2886751345948129,0.8333333333333334,0.28867513459481287,6.633333333333333,0.46188021535170104,2.0,0.0,3.0,0.0,4.666666666666667,0.5773502691896258,5.7,1.6522711641858305,6.133333333333333,0.7571877794400367,7.333333333333333,0.28867513459481287,7.566666666666666,0.6506407098647706,2.3333333333333335,1.1547005383792515,3.9333333333333336,1.1846237095944574,1.2666666666666666,0.404145188432738,2.0,0.0,6.0,0.0,3.161823246256925,15,2.7026417066450357,15
V1,AIM v1.5 additions,AIM Workshop Problem Lists,aim-workshop:vectorequilib,Vector equilibrium problems and their applications to random matrix models,aim_workshop_problem_list,http://aimpl.org/vectorequilib/1,,,C3,11,1,10,0,11,1,Probability,0.18181818181818182,1.0,descriptive_centroid_n_ge_10,5.6,0.19493588689617916,2.4545454545454546,0.15075567228888181,2.090909090909091,0.2022599587389726,2.590909090909091,0.20225995873897262,1.5,0.22360679774997896,2.6818181818181817,0.2522624895547565,-0.5,0.0,5.1,0.19493588689617916,1.9090909090909092,0.30151134457776363,3.0,0.0,6.454545454545454,0.5222329678670935,5.418181818181818,1.188123042296699,5.381818181818182,0.4331701324380108,5.8090909090909095,0.40361998328761045,6.5636363636363635,0.15666989036012796,2.5454545454545454,0.5222329678670935,5.9,1.1287160847617967,1.8636363636363635,0.8090398349558905,2.0,0.0,6.072727272727272,0.7336087637029824,2.1989826855101904,15,1.8291908121075524,15
V1,AIM v1.5 additions,AIM Workshop Problem Lists,aim-workshop:workshopproblems,Gaps between primes,aim_workshop_problem_list,https://aimath.org/WWN/primegaps/WorkshopProblems.pdf,,,C3,16,3,13,0,16,1,Number Theory,0.0,1.0,descriptive_centroid_n_ge_10,5.34375,0.2581181899828061,2.25,0.2581988897471611,2.0625,0.1707825127659933,2.5,0.0,1.4375,0.25,2.6875,0.25,-1.0,0.0,4.34375,0.2581181899828061,1.8125,0.4031128874149275,3.0,0.0,6.875,0.3415650255319866,4.55625,1.0782508984461827,4.75,0.27808871486152276,3.74375,0.38981833375731995,6.21875,0.1905037182489274,2.1875,0.4031128874149275,5.05,0.8197560612767678,1.2937499999999997,0.5182904591057026,2.0,0.0,5.9,0.737563556583431,3.0515005788381004,15,3.4113628139183976,15
V1,AIM v1.5 additions,AIM Workshop Problem Lists,aim-workshop:zetamoments,Moments of zeta and correlations of divisor sums,aim_workshop_problem_list,http://aimpl.org/zetamoments/1,,,C3,32,0,30,2,30,1,Number Theory,0.1875,1.0,descriptive_centroid_n_ge_10,5.565625,0.2671345861111478,2.40625,0.19827888472813301,2.078125,0.18445101631423677,2.53125,0.12296734420949118,1.515625,0.2001763335565147,2.84375,0.23546453742994247,-0.90625,0.19827888472813301,4.659375,0.386764390227936,1.9375,0.24593468841898236,3.0,0.0,6.7,0.46609159969939906,5.228125,0.5341465154805375,4.6875,0.16214290789499608,3.984375,0.31837224611572884,6.24375,0.19827888472813313,2.21875,0.42001344064515445,4.884375,0.8436133401872775,2.2125,0.8601387734996134,2.0,0.0,6.1875,0.5922891621605981,2.5799624090536644,15,2.768184761658454,15
V2,Oberwolfach v1.6 additions,Oberwolfach Reports Open Problems,doi:10.4171/owr/2004/01,"Combinatorics (2004), Oberwolfach Reports, DOI 10.4171/owr/2004/01, pp. 5--110",oberwolfach_report,https://doi.org/10.4171/owr/2004/01,"Combinatorics (2004), Oberwolfach Reports, DOI 10.4171/owr/2004/01, pp. 5--110",2004,C3,5,2,3,0,5,2,Graph Theory,0.4,1.0,sparse_n_5_to_9,6.44,0.4929503017546496,2.8,0.27386127875258304,2.4,0.22360679774997896,2.3,0.2738612787525831,2.5,0.3535533905932738,2.9,0.22360679774997896,-0.6,0.6519202405202649,5.840000000000001,0.9099450532861861,5.0,0.0,3.0,0.0,5.2,1.0954451150103321,4.0600000000000005,1.6395121225535356,4.72,0.41472882706655434,3.8200000000000003,1.0709808588392233,5.279999999999999,0.2683281572999747,1.4,0.5477225575051661,5.42,1.259761882261882,2.16,0.6503845016603639,3.1399999999999997,0.23021728866442673,6.0,0.0,3.9837268517475772,15,5.410778905903932,15
V2,Oberwolfach v1.6 additions,Oberwolfach Reports Open Problems,doi:10.4171/owr/2004/05,"Wave Motion (2004), Oberwolfach Reports, DOI 10.4171/owr/2004/05, pp. 243--294",oberwolfach_report,https://doi.org/10.4171/owr/2004/05,"Wave Motion (2004), Oberwolfach Reports, DOI 10.4171/owr/2004/05, pp. 243--294",2004,C3,1,0,1,0,1,1,Miscellaneous,1.0,1.0,descriptive_only_n_lt_5,5.1,,2.0,,2.0,,2.0,,2.0,,2.5,,-0.5,,4.6,,5.0,,3.0,,6.0,,5.0,,5.0,,5.5,,5.0,,1.0,,3.8,,1.5,,2.8,,6.0,,4.09775373190512,15,4.755087478001275,15
V2,Oberwolfach v1.6 additions,Oberwolfach Reports Open Problems,doi:10.4171/owr/2004/06,"Finite and Infinite Dimensional Complex Geometry and Representation Theory (2004), Oberwolfach Reports, DOI 10.4171/owr/2004/06, pp. 295--348",oberwolfach_report,https://doi.org/10.4171/owr/2004/06,"Finite and Infinite Dimensional Complex Geometry and Representation Theory (2004), Oberwolfach Reports, DOI 10.4171/owr/2004/06, pp. 295--348",2004,C3,1,0,1,0,1,1,Geometry,0.0,1.0,descriptive_only_n_lt_5,6.1,,2.5,,2.0,,3.0,,2.0,,3.0,,-0.5,,5.6,,5.0,,3.0,,5.0,,6.2,,5.3,,5.8,,7.2,,3.0,,4.5,,1.5,,3.0,,6.0,,2.8359348584981343,15,2.4890536544829724,15
V2,Oberwolfach v1.6 additions,Oberwolfach Reports Open Problems,doi:10.4171/owr/2004/07,"Funktionentheorie (2004), Oberwolfach Reports, DOI 10.4171/owr/2004/07, pp. 349--406",oberwolfach_report,https://doi.org/10.4171/owr/2004/07,"Funktionentheorie (2004), Oberwolfach Reports, DOI 10.4171/owr/2004/07, pp. 349--406",2004,C3,3,2,1,0,3,2,Miscellaneous,0.3333333333333333,1.0,descriptive_only_n_lt_5,5.933333333333333,0.8504900548115384,2.5,0.5,2.3333333333333335,0.2886751345948129,2.3333333333333335,0.2886751345948129,2.0,0.5,2.8333333333333335,0.2886751345948129,-0.3333333333333333,0.2886751345948129,5.599999999999999,0.6244997998398398,4.666666666666667,0.5773502691896258,3.0,0.0,5.0,1.0,4.866666666666666,1.7039170558842744,5.266666666666667,0.37859388972001845,5.6000000000000005,0.17320508075688762,5.6000000000000005,0.5196152422706635,1.3333333333333333,0.5773502691896257,4.5,0.0,1.0333333333333332,0.404145188432738,3.033333333333333,0.2516611478423583,6.0,0.0,2.2123243313027308,15,3.159761746027599,15
V2,Oberwolfach v1.6 additions,Oberwolfach Reports Open Problems,doi:10.4171/owr/2004/08,"Mini-Workshop: Nonlinear Spectral and Eigenvalue Theory (2004), Oberwolfach Reports, DOI 10.4171/owr/2004/08, pp. 407--438",oberwolfach_report,https://doi.org/10.4171/owr/2004/08,"Mini-Workshop: Nonlinear Spectral and Eigenvalue Theory (2004), Oberwolfach Reports, DOI 10.4171/owr/2004/08, pp. 407--438",2004,C3,1,0,1,0,1,1,Miscellaneous,0.0,1.0,descriptive_only_n_lt_5,5.9,,2.5,,2.0,,2.0,,2.5,,3.0,,-0.5,,5.4,,5.0,,3.0,,5.0,,5.7,,4.9,,5.5,,5.0,,1.0,,4.5,,1.5,,3.0,,6.0,,3.8974636945306536,15,4.9871457156201195,15
V2,Oberwolfach v1.6 additions,Oberwolfach Reports Open Problems,doi:10.4171/owr/2004/09,"Mini-Workshop: Classification of Surfaces of General Type with Small Invariants (2004), Oberwolfach Reports, DOI 10.4171/owr/2004/09, pp. 439--478",oberwolfach_report,https://doi.org/10.4171/owr/2004/09,"Mini-Workshop: Classification of Surfaces of General Type with Small Invariants (2004), Oberwolfach Reports, DOI 10.4171/owr/2004/09, pp. 439--478",2004,C3,2,2,0,0,2,2,Miscellaneous,0.0,1.0,descriptive_only_n_lt_5,5.199999999999999,0.5656854249492379,2.25,0.3535533905932738,2.25,0.3535533905932738,2.0,0.0,1.5,0.0,2.5,0.7071067811865476,-0.25,0.3535533905932738,4.949999999999999,0.9192388155425116,3.5,0.7071067811865476,3.0,0.0,6.0,1.4142135623730951,4.75,2.050609665440988,6.0,0.2828427124746193,5.65,0.21213203435596412,5.15,1.0606601717798212,1.0,0.0,5.25,1.0606601717798212,1.5,0.0,2.65,0.21213203435596414,6.0,0.0,3.0930959987956372,15,3.79701570076401,15
V2,Oberwolfach v1.6 additions,Oberwolfach Reports Open Problems,doi:10.4171/owr/2004/10,"Mini-Workshop: Wavelets and Frames (2004), Oberwolfach Reports, DOI 10.4171/owr/2004/10, pp. 479--544",oberwolfach_report,https://doi.org/10.4171/owr/2004/10,"Mini-Workshop: Wavelets and Frames (2004), Oberwolfach Reports, DOI 10.4171/owr/2004/10, pp. 479--544",2004,C3,12,7,5,0,11,3,Miscellaneous,0.3333333333333333,1.0,descriptive_centroid_n_ge_10,5.849999999999999,0.37294893630483666,2.4583333333333335,0.2574643252722186,2.3333333333333335,0.24618298195866545,2.2083333333333335,0.25746432527221863,2.0416666666666665,0.39648073054937955,2.875,0.22613350843332272,-0.20833333333333334,0.3342789617107607,5.641666666666666,0.5230302152463144,4.833333333333333,0.7177405625652734,3.0,0.0,5.0,0.7385489458759964,5.041666666666667,1.3138827492542395,5.308333333333333,0.5632024233763288,5.683333333333334,0.38336626999476237,5.300000000000001,0.4805300104146366,1.0833333333333333,0.28867513459481287,4.7,0.3618136134933163,1.4333333333333333,0.791239916877685,3.25,0.337099931231621,6.0,0.0,2.5010165054462132,15,3.5117130418621643,15
V2,Oberwolfach v1.6 additions,Oberwolfach Reports Open Problems,doi:10.4171/owr/2004/11,"Computational Electromagnetism (2004), Oberwolfach Reports, DOI 10.4171/owr/2004/11, pp. 545--632",oberwolfach_report,https://doi.org/10.4171/owr/2004/11,"Computational Electromagnetism (2004), Oberwolfach Reports, DOI 10.4171/owr/2004/11, pp. 545--632",2004,C3,1,0,1,0,1,1,Miscellaneous,0.0,1.0,descriptive_only_n_lt_5,5.9,,2.5,,2.0,,2.5,,2.0,,3.0,,-0.5,,5.4,,5.0,,3.0,,5.0,,5.7,,5.0,,5.5,,5.4,,2.0,,4.5,,1.5,,3.0,,6.0,,2.6675766802330028,15,2.9793386180626573,15
V2,Oberwolfach v1.6 additions,Oberwolfach Reports Open Problems,doi:10.4171/owr/2004/12,"Algebraische Gruppen (2004), Oberwolfach Reports, DOI 10.4171/owr/2004/12, pp. 633--672",oberwolfach_report,https://doi.org/10.4171/owr/2004/12,"Algebraische Gruppen (2004), Oberwolfach Reports, DOI 10.4171/owr/2004/12, pp. 633--672",2004,C3,1,1,0,0,1,1,Group Theory,0.0,1.0,descriptive_only_n_lt_5,6.8,,3.0,,2.5,,2.5,,2.5,,3.0,,-0.5,,6.3,,5.0,,3.0,,4.0,,5.7,,4.9,,4.8,,6.3,,1.0,,4.5,,1.5,,3.0,,6.0,,3.9765870499693414,15,5.7396799538996435,15
V2,Oberwolfach v1.6 additions,Oberwolfach Reports Open Problems,doi:10.4171/owr/2004/13,"Discrepancy Theory and Its Applications (2004), Oberwolfach Reports, DOI 10.4171/owr/2004/13, pp. 673--722",oberwolfach_report,https://doi.org/10.4171/owr/2004/13,"Discrepancy Theory and Its Applications (2004), Oberwolfach Reports, DOI 10.4171/owr/2004/13, pp. 673--722",2004,C3,5,3,2,0,5,3,Group Theory,0.4,1.0,sparse_n_5_to_9,5.96,0.610737259384099,2.5,0.3535533905932738,2.1,0.22360679774997896,2.4,0.22360679774997896,2.3,0.5700877125495689,2.7,0.2738612787525831,-0.4,0.4183300132670378,5.56,1.0039920318408906,4.8,0.44721359549995787,3.0,0.0,5.4,1.1401754250991378,5.5,0.4636809247747853,5.0200000000000005,0.21679483388678794,5.26,0.8590692637965812,5.92,0.5357238094391549,1.0,0.0,5.26,1.0784247771634328,1.3599999999999999,0.31304951684997057,3.12,0.16431676725154973,6.0,0.0,2.91893940473832,15,3.8526437389033954,15
V2,Oberwolfach v1.6 additions,Oberwolfach Reports Open Problems,doi:10.4171/owr/2004/14,"Analysis and Design of Electoral Systems (2004), Oberwolfach Reports, DOI 10.4171/owr/2004/14, pp. 723--772",oberwolfach_report,https://doi.org/10.4171/owr/2004/14,"Analysis and Design of Electoral Systems (2004), Oberwolfach Reports, DOI 10.4171/owr/2004/14, pp. 723--772",2004,C3,1,1,0,0,1,1,Probability,1.0,1.0,descriptive_only_n_lt_5,6.1,,2.5,,2.5,,3.0,,1.5,,3.0,,-0.5,,5.6,,4.0,,3.0,,5.0,,6.1,,5.3,,6.0,,6.7,,3.0,,4.5,,1.5,,3.0,,6.0,,1.80158356122504,15,1.9196806713201326,15
V2,Oberwolfach v1.6 additions,Oberwolfach Reports Open Problems,doi:10.4171/owr/2004/15,"Motives and Homotopy Theory of Schemes (2005), Oberwolfach Reports, DOI 10.4171/owr/2004/15, pp. 785--828",oberwolfach_report,https://doi.org/10.4171/owr/2004/15,"Motives and Homotopy Theory of Schemes (2005), Oberwolfach Reports, DOI 10.4171/owr/2004/15, pp. 785--828",2004,C3,1,1,0,0,1,1,Topology,1.0,1.0,descriptive_only_n_lt_5,7.0,,3.0,,2.5,,3.0,,2.5,,3.0,,0.5,,7.5,,5.0,,3.0,,3.0,,6.6,,5.7,,6.8,,8.0,,2.0,,4.5,,0.8,,2.8,,6.0,,4.83931303679042,15,6.3218923107014104,15
V2,Oberwolfach v1.6 additions,Oberwolfach Reports Open Problems,doi:10.4171/owr/2004/16,"Self-Adaptive Methods for PDE (2005), Oberwolfach Reports, DOI 10.4171/owr/2004/16, pp. 829--872",oberwolfach_report,https://doi.org/10.4171/owr/2004/16,"Self-Adaptive Methods for PDE (2005), Oberwolfach Reports, DOI 10.4171/owr/2004/16, pp. 829--872",2004,C3,2,0,2,0,2,1,Partial Differential Equations,0.5,1.0,descriptive_only_n_lt_5,6.4,0.0,2.5,0.0,2.0,0.0,3.5,0.0,2.0,0.0,3.0,0.0,1.0,0.0,7.4,0.0,5.0,0.0,3.0,0.0,4.0,0.0,6.95,0.0707106781186545,6.0,0.0,7.8,0.0,8.0,0.2828427124746186,1.5,0.7071067811865476,4.5,0.0,2.25,1.0606601717798212,2.9,0.14142135623730964,6.0,0.0,4.431883177600473,15,4.63950759316328,15
V2,Oberwolfach v1.6 additions,Oberwolfach Reports Open Problems,doi:10.4171/owr/2004/17,"The Goodwillie Calculus of Functors (2005), Oberwolfach Reports, DOI 10.4171/owr/2004/17, pp. 873--914",oberwolfach_report,https://doi.org/10.4171/owr/2004/17,"The Goodwillie Calculus of Functors (2005), Oberwolfach Reports, DOI 10.4171/owr/2004/17, pp. 873--914",2004,C3,1,0,1,0,1,1,Topology,0.0,1.0,descriptive_only_n_lt_5,6.1,,2.5,,2.0,,3.0,,2.0,,3.0,,1.0,,7.1,,5.0,,3.0,,4.0,,6.6,,5.7,,7.3,,7.1,,1.0,,3.2,,1.5,,2.8,,6.0,,3.834124161816439,15,4.329942245874377,15
V2,Oberwolfach v1.6 additions,Oberwolfach Reports Open Problems,doi:10.4171/owr/2004/18,"Hyperbolic Conservation Laws (2005), Oberwolfach Reports, DOI 10.4171/owr/2004/18, pp. 915--962",oberwolfach_report,https://doi.org/10.4171/owr/2004/18,"Hyperbolic Conservation Laws (2005), Oberwolfach Reports, DOI 10.4171/owr/2004/18, pp. 915--962",2004,C3,2,1,1,0,2,1,Geometry,0.0,1.0,descriptive_only_n_lt_5,6.1,0.0,2.5,0.0,2.25,0.3535533905932738,3.0,0.0,1.75,0.3535533905932738,3.0,0.0,-0.5,0.0,5.6,0.0,4.5,0.7071067811865476,3.0,0.0,5.0,0.0,6.05,0.0707106781186545,5.25,0.0707106781186545,5.8,0.0,6.75,0.3535533905932738,1.0,0.0,4.9,0.5656854249492379,1.5,0.0,2.9,0.14142135623730964,6.0,0.0,1.9196837004666303,15,2.407725421281336,15
V2,Oberwolfach v1.6 additions,Oberwolfach Reports Open Problems,doi:10.4171/owr/2004/19,"Mathematics in the Supply Chain (2005), Oberwolfach Reports, DOI 10.4171/owr/2004/19, pp. 963--1036",oberwolfach_report,https://doi.org/10.4171/owr/2004/19,"Mathematics in the Supply Chain (2005), Oberwolfach Reports, DOI 10.4171/owr/2004/19, pp. 963--1036",2004,C3,2,1,1,0,2,1,Miscellaneous,0.0,1.0,descriptive_only_n_lt_5,5.75,0.21213203435596475,2.5,0.0,2.25,0.3535533905932738,2.25,0.3535533905932738,1.75,0.3535533905932738,3.0,0.0,-0.5,0.0,5.25,0.21213203435596475,4.0,1.4142135623730951,3.0,0.0,5.5,0.7071067811865476,5.7,0.0,4.95,0.0707106781186545,5.5,0.0,5.2,0.2828427124746193,1.5,0.7071067811865476,4.5,0.0,1.5,0.0,2.75,0.3535533905932738,6.0,0.0,2.3014324542281,15,2.9084406803247047,15
V2,Oberwolfach v1.6 additions,Oberwolfach Reports Open Problems,doi:10.4171/owr/2004/21,"Multiplier Ideal Sheaves in Algebraic and Complex Geometry (2005), Oberwolfach Reports, DOI 10.4171/owr/2004/21, pp. 1108--1166",oberwolfach_report,https://doi.org/10.4171/owr/2004/21,"Multiplier Ideal Sheaves in Algebraic and Complex Geometry (2005), Oberwolfach Reports, DOI 10.4171/owr/2004/21, pp. 1108--1166",2004,C3,5,0,5,0,4,3,Geometry,0.2,1.0,sparse_n_5_to_9,6.040000000000001,0.2190890230020664,2.5,0.0,2.0,0.0,2.8,0.4472135954999579,2.0,0.0,3.0,0.0,0.1,0.8215838362577492,6.140000000000001,1.0188228501560022,5.0,0.0,3.0,0.0,4.2,0.8366600265340756,6.32,0.396232255123179,5.46,0.3130495168499704,6.44,0.7893034904268446,6.959999999999999,0.7602631123499285,2.2,0.44721359549995787,3.9799999999999995,0.7120393247567158,1.3599999999999999,0.31304951684997057,2.9200000000000004,0.10954451150103332,6.0,0.0,2.729436920602248,15,2.8319401284900207,15
V2,Oberwolfach v1.6 additions,Oberwolfach Reports Open Problems,doi:10.4171/owr/2004/22,"Mathematics and Physics of Disordered Systems (2005), Oberwolfach Reports, DOI 10.4171/owr/2004/22, pp. 1167--1232",oberwolfach_report,https://doi.org/10.4171/owr/2004/22,"Mathematics and Physics of Disordered Systems (2005), Oberwolfach Reports, DOI 10.4171/owr/2004/22, pp. 1167--1232",2004,C3,4,2,2,0,3,3,Probability,0.25,0.75,descriptive_only_n_lt_5,6.325000000000001,0.722841614740048,2.75,0.5,2.5,0.7071067811865476,2.625,0.25,1.75,0.28867513459481287,3.25,0.5,0.75,1.1902380714238083,7.075000000000001,1.8136059844041832,4.5,1.2909944487358056,3.0,0.0,4.333333333333333,1.1547005383792517,6.8999999999999995,1.449137674618944,6.25,1.8645821694595994,7.075,1.709532099727876,6.500000000000001,0.7071067811865476,2.0,0.816496580927726,3.625,1.4361406616345072,3.125,3.25,2.95,0.42031734043061636,6.0,0.0,3.4521491805954096,15,4.093477221546241,15
V2,Oberwolfach v1.6 additions,Oberwolfach Reports Open Problems,doi:10.4171/owr/2004/24,"Mini-Workshop: Geometry and Duality in String Theory (2005), Oberwolfach Reports, DOI 10.4171/owr/2004/24, pp. 1285--1310",oberwolfach_report,https://doi.org/10.4171/owr/2004/24,"Mini-Workshop: Geometry and Duality in String Theory (2005), Oberwolfach Reports, DOI 10.4171/owr/2004/24, pp. 1285--1310",2004,C3,1,0,1,0,1,1,Mathematical Physics,0.0,1.0,descriptive_only_n_lt_5,6.6,,2.5,,2.0,,4.0,,2.0,,3.0,,0.5,,7.1,,5.0,,3.0,,4.0,,7.3,,6.3,,8.0,,9.6,,3.0,,4.5,,1.5,,3.0,,6.0,,5.790215329283786,15,5.45153239202567,15
V2,Oberwolfach v1.6 additions,Oberwolfach Reports Open Problems,doi:10.4171/owr/2004/25,"Mini-Workshop: Amalgams for Graphs and Geometries (2005), Oberwolfach Reports, DOI 10.4171/owr/2004/25, pp. 1311--1342",oberwolfach_report,https://doi.org/10.4171/owr/2004/25,"Mini-Workshop: Amalgams for Graphs and Geometries (2005), Oberwolfach Reports, DOI 10.4171/owr/2004/25, pp. 1311--1342",2004,C3,1,1,0,0,1,1,Graph Theory,1.0,1.0,descriptive_only_n_lt_5,5.9,,2.5,,2.5,,2.5,,1.5,,3.0,,-1.5,,4.4,,4.0,,3.0,,7.0,,4.7,,4.0,,2.2,,5.4,,2.0,,6.8,,0.8,,3.0,,6.0,,4.2329460819559905,15,5.105722443751225,15
V2,Oberwolfach v1.6 additions,Oberwolfach Reports Open Problems,doi:10.4171/owr/2004/27,"Geomathematik (2005), Oberwolfach Reports, DOI 10.4171/owr/2004/27, pp. 1371--1448",oberwolfach_report,https://doi.org/10.4171/owr/2004/27,"Geomathematik (2005), Oberwolfach Reports, DOI 10.4171/owr/2004/27, pp. 1371--1448",2004,C3,2,1,1,0,1,1,Miscellaneous,0.5,1.0,descriptive_only_n_lt_5,5.6,0.0,2.5,0.0,2.25,0.3535533905932738,2.0,0.0,1.75,0.3535533905932738,3.0,0.0,-0.75,0.3535533905932738,4.85,0.3535533905932738,4.5,0.7071067811865476,3.0,0.0,6.0,1.4142135623730951,5.45,0.3535533905932738,4.7,0.2828427124746193,4.85,0.9192388155425116,5.0,0.0,1.0,0.0,5.65,1.6263455967290592,1.15,0.49497474683058323,3.0,0.0,6.0,0.0,3.0791055584493647,15,3.880085677094928,15
V2,Oberwolfach v1.6 additions,Oberwolfach Reports Open Problems,doi:10.4171/owr/2004/28,"Approximation Algorithms for NP-Hard Problems (2005), Oberwolfach Reports, DOI 10.4171/owr/2004/28, pp. 1461--1540",oberwolfach_report,https://doi.org/10.4171/owr/2004/28,"Approximation Algorithms for NP-Hard Problems (2005), Oberwolfach Reports, DOI 10.4171/owr/2004/28, pp. 1461--1540",2004,C3,11,7,4,0,10,4,Miscellaneous,0.6363636363636364,1.0,descriptive_centroid_n_ge_10,5.781818181818181,0.41429019254185057,2.409090909090909,0.30151134457776363,2.272727272727273,0.26111648393354675,2.4545454545454546,0.35032452487268534,1.8636363636363635,0.3233348953414316,2.590909090909091,0.30151134457776363,-0.6363636363636364,0.3233348953414316,5.145454545454545,0.44802597327306004,4.545454545454546,0.6875516509523287,3.0,0.0,5.909090909090909,0.7006490497453707,5.218181818181818,0.688212440774187,4.699999999999999,0.5329165037789692,4.790909090909091,0.7203534485994295,5.718181818181818,0.5528438872198586,1.3636363636363635,0.674199862463242,6.136363636363637,0.9922426389474777,1.8636363636363635,0.8090398349558905,3.1,0.30331501776206204,6.0,0.0,2.608138263971916,15,3.270748921686273,15
V2,Oberwolfach v1.6 additions,Oberwolfach Reports Open Problems,doi:10.4171/owr/2004/29,"Calculus of Variations (2005), Oberwolfach Reports, DOI 10.4171/owr/2004/29, pp. 1541--1586",oberwolfach_report,https://doi.org/10.4171/owr/2004/29,"Calculus of Variations (2005), Oberwolfach Reports, DOI 10.4171/owr/2004/29, pp. 1541--1586",2004,C3,3,2,1,0,3,2,Partial Differential Equations,0.6666666666666666,1.0,descriptive_only_n_lt_5,5.866666666666667,0.2516611478423584,2.3333333333333335,0.2886751345948129,2.3333333333333335,0.2886751345948129,2.8333333333333335,0.2886751345948129,1.6666666666666667,0.2886751345948129,2.8333333333333335,0.2886751345948129,0.0,0.5,5.866666666666667,0.6429100507328634,4.333333333333333,0.5773502691896258,3.0,0.0,4.666666666666667,0.5773502691896258,5.566666666666667,1.7243356208503413,6.3999999999999995,1.1269427669584646,7.133333333333333,1.1547005383792517,7.166666666666667,1.0969655114602888,1.0,0.0,4.5,0.0,1.5,0.0,2.8666666666666667,0.11547005383792526,6.0,0.0,2.2806675527707347,15,2.6260232444039993,15
